Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1067A,2017.09,190,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2017.12,186,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2018.03,180,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2018.06,168,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2018.09,167,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2018.12,172,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2019.03,161,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2019.06,154,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2019.09,119,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2019.12,114,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2020.03,116,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2020.06,106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2020.09,105,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2020.12,105,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2021.03,103,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2021.06,97,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2021.09,97,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2021.12,102,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2022.03,95,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2022.06,96,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2022.09,94,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2022.12,94,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2023.03,98,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2023.06,93,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2023.09,96,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2023.12,99,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2024.03,105,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2024.06,109,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2024.09,90,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2024.12,92,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2025.03,88,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2025.06,93,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2025.09,93,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1067A,2025.12,102,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Chatham Islands Territory,Actual,,
BDCQ.SEE1068A,2011.06,8529,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2011.09,8327,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2011.12,8799,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2012.03,8712,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2012.06,8548,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2012.09,8358,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2012.12,8989,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2013.03,8898,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2013.06,8694,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2013.09,8565,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2013.12,9097,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2014.03,9063,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2014.06,8872,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2014.09,8868,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2014.12,9349,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2015.03,9260,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2015.06,9030,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2015.09,8783,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2015.12,9347,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2016.03,9324,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2016.06,9188,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2016.09,8814,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2016.12,9418,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2017.03,9400,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2017.06,9347,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2017.09,9237,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2017.12,9690,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2018.03,9669,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2018.06,9640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2018.09,9466,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2018.12,9935,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2019.03,9851,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2019.06,9623,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2019.09,9607,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2019.12,10099,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2020.03,10047,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2020.06,9846,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2020.09,9810,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2020.12,10181,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2021.03,10146,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2021.06,10043,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2021.09,10006,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2021.12,10478,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2022.03,10386,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2022.06,10337,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2022.09,10231,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2022.12,10762,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2023.03,10743,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2023.06,10738,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2023.09,10425,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2023.12,10909,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2024.03,10850,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2024.06,10769,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2024.09,10212,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2024.12,10807,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2025.03,10783,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2025.06,10682,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2025.09,10426,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1068A,2025.12,10980,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Waitaki District,Actual,,
BDCQ.SEE1069A,2011.06,8123,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2011.09,7770,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2011.12,8134,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2012.03,8547,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2012.06,8202,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2012.09,7839,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2012.12,8221,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2013.03,8617,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2013.06,8370,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2013.09,8120,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2013.12,8631,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2014.03,9088,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2014.06,8730,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2014.09,8490,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2014.12,8968,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2015.03,9454,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2015.06,9129,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2015.09,8823,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2015.12,9308,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2016.03,9846,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2016.06,9500,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2016.09,9270,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2016.12,9684,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2017.03,10221,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2017.06,10022,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2017.09,9729,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2017.12,10342,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2018.03,10928,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2018.06,10645,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2018.09,10261,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2018.12,11048,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2019.03,11550,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2019.06,11112,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2019.09,10827,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2019.12,11652,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2020.03,12001,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2020.06,11752,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2020.09,11482,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2020.12,11699,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2021.03,11562,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2021.06,11535,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2021.09,11692,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2021.12,12292,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2022.03,12464,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2022.06,12223,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2022.09,12189,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2022.12,12628,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2023.03,13256,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2023.06,13063,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2023.09,12696,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2023.12,13419,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2024.03,13730,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2024.06,13323,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2024.09,12904,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2024.12,13625,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2025.03,13824,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2025.06,13548,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2025.09,13283,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1069A,2025.12,14019,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Central Otago District,Actual,,
BDCQ.SEE1070A,2011.06,12459,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2011.09,13542,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2011.12,13162,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2012.03,13218,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2012.06,12904,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2012.09,13642,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2012.12,13414,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2013.03,13688,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2013.06,13519,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2013.09,14339,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2013.12,14052,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2014.03,14407,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2014.06,14206,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2014.09,15247,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2014.12,15266,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2015.03,15472,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2015.06,15392,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2015.09,16527,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2015.12,16259,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2016.03,16720,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2016.06,16905,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2016.09,18155,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2016.12,18048,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2017.03,18448,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2017.06,18541,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2017.09,19716,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2017.12,19612,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2018.03,20440,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2018.06,20375,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2018.09,21050,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2018.12,20968,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2019.03,21348,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2019.06,21268,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
BDCQ.SEE1070A,2019.09,21676,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Queenstown-Lakes District,Actual,,
